index	filename	word	translation	context	repetition	position	stop	poa	voice	affric	glott	pharlzd	labialzd	palatlzd	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	cvst	modst	comment
4441	kna_stop_magomet	ɢapaʁ	крышка, къапагъ	iso	2	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.017871627576383275	0.1253259370204347	--undefined--	0.017871627576383275	0	0	114.01039491095317	114.02826653852955	114.01039491095317	--undefined--	--undefined--	114.02826653852955	
4442	kna_stop_magomet	ɢapaʁ	крышка, къапагъ	iso	2	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1589425295635465	0.2449012445315617	0.1253259370204347	0.009169664441969871	0.043790288757307394	0.10598257636426922	114.15359247554998	114.31253500511353	114.25957505191425	114.26874471635622	--undefined--	114.31253500511353	
4443	kna_stop_magomet	ɢapaʁ	крышка, къапагъ	iso	3	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.01736385688256803	0.0921696216348522	--undefined--	0.01736385688256803	0	0	114.965867825324	114.98323168220656	114.965867825324	--undefined--	--undefined--	114.98323168220656	
4444	kna_stop_magomet	ɢapaʁ	крышка, къапагъ	iso	3	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16688649896133256	0.22447249000151714	0.0921696216348522	0.010179035874827491	0.0432833655794127	0.11342409750709237	115.07540130384142	115.24228780280275	115.18882540134851	115.19900443722334	--undefined--	115.24228780280275	
4445	kna_stop_magomet	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	1	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.10020910856789556	0.11889050364644049	0.16625808026324762	0.013460403644359076	0	0.08674870492353648	145.5209090571724	145.62111816574028	145.60765776209593	--undefined--	--undefined--	145.62111816574028	
4446	kna_stop_magomet	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	2	initial	ɢˤ	uvular	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	aˤ		0.021448855612959505	0.15633832535669967	--undefined--	0.006098043413118148	0.015350812199841357	0	146.217464998955	146.23891385456795	146.217464998955	146.2235630423681	--undefined--	146.23891385456795	
4447	kna_stop_magomet	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	2	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.109692355850882	0.1622314691978488	0.13754134469587598	0.017282596336485767	0	0.09240975951439623	146.57399264336598	146.68368499921687	146.66640240288038	--undefined--	--undefined--	146.68368499921687	
4448	kna_stop_magomet	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	3	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ		0.011419745083259158	0.13723040761030347	--undefined--	0.011419745083259158	0	0	147.1721269926176	147.18354673770085	147.1721269926176	--undefined--	--undefined--	147.18354673770085	
4449	kna_stop_magomet	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	3	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.10183670598229355	0.10840681604562974	0.11607194445289792	0.012537523728155975	0	0.08929918225413758	147.47845978683208	147.58029649281437	147.5677589690862	--undefined--	--undefined--	147.58029649281437	
4450	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	1	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.034167140391645034	0.18266278901683108	--undefined--	0.01893261241642108	0.015234527975223955	0	149.96992005610693	150.00408719649857	149.96992005610693	149.98885266852335	--undefined--	150.00408719649857	
4451	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	1	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16045102231342412	0.09619098113088853	0.18266278901683108	0.015404437457277709	0	0.1450465848561464	150.1867499855154	150.34720100782883	150.33179657037155	--undefined--	--undefined--	150.34720100782883	
4452	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	2	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.03440339176853513	0.16410066721351768	--undefined--	0.018820029243585168	0.015583362524949962	0	151.10625010195244	151.14065349372098	151.10625010195244	151.12507013119603	--undefined--	151.14065349372098	
4453	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	2	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17656400902720293	0.10754422903784189	0.16410066721351768	0.017857366622280324	0	0.1587066424049226	151.3047541609345	151.4813181699617	151.46346080333942	--undefined--	--undefined--	151.4813181699617	
4454	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	3	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.026492694146810436	0.14900259942382377	--undefined--	0.015539921404410961	0.010952772742399475	0	152.10911751793475	152.13561021208156	152.10911751793475	152.12465743933916	--undefined--	152.13561021208156	
4455	kna_stop_magomet	gʲaɢara	смотрит, гакъара	iso	3	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15824168400163785	0.08027387329713065	0.14900259942382377	0.01468866390220569	0	0.14355302009943216	152.28461281150538	152.44285449550702	152.42816583160482	--undefined--	--undefined--	152.44285449550702	
4456	kna_stop_magomet	hats'ara	знает, гьац1ара	iso	1	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14591315276513228	0.15890271230509256	0.14207914169793412	0.09079010532173015	0	0.05512304744340213	155.29064129334688	155.436554446112	155.34576434079028	--undefined--	--undefined--	155.436554446112	
4457	kna_stop_magomet	hats'ara	знает, гьац1ара	iso	2	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.161623899788367	0.15483885481918946	0.1558357160494097	0.1087461277557793	0	0.0528777720325877	156.365713895849	156.52733779563738	156.4185916678816	--undefined--	--undefined--	156.52733779563738	
4458	kna_stop_magomet	hats'ara	знает, гьац1ара	iso	3	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11877170257361058	0.14876711315213242	0.12983034408719618	0.06780055818023811	0	0.05097114439337247	157.30681456128332	157.42558626385693	157.3577857056767	--undefined--	--undefined--	157.42558626385693	
4459	kna_stop_magomet	haka	дай, гьака	iso	1	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.18535324660939523	0.157114321103478	0.18203081026487666	0.01715620195182055	0.05305951656131924	0.11513752809625544	170.47165054941323	170.65700379602262	170.58678807750948	170.6039442794613	--undefined--	170.65700379602262	
4460	kna_stop_magomet	haka	дай, гьака	iso	2	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.20757188163830165	0.18467597486107934	0.176760430457648	0.040496305012965195	0.03401993694620842	0.13305563967912803	171.44139295049138	171.64896483212968	171.5744485901705	171.61494489518347	--undefined--	171.64896483212968	
4461	kna_stop_magomet	haka	дай, гьака	iso	3	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.18677795308784084	0.08957009646221081	0.14442310127239466	0.0299060947055807	0.04436446964027141	0.11250738874198873	172.31614915854092	172.50292711162876	172.4286565472829	172.4585626419885	--undefined--	172.50292711162876	
4462	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	1	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.0859024473862462	0.15291814960056627	0.19626710879643383	0.03115628013253513	0	0.054746167253711064	194.19091003875678	194.27681248614303	194.2456562060105	--undefined--	--undefined--	194.27681248614303	
4463	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	1	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.08013801422040956	0.16476165250787744	0.15291814960056627	0.01653524165905651	0	0.06360277256135305	194.4297306357436	194.509868649964	194.49333340830495	--undefined--	--undefined--	194.509868649964	
4464	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	2	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10200325831880264	0.1336501109262258	0.12186320129345063	0.045121088554282096	0	0.05688216976452054	195.04444426162516	195.14644751994396	195.10132643138968	--undefined--	--undefined--	195.14644751994396	
4465	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	2	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.08771436889085749	0.12955469495207694	0.1336501109262258	0.029136793540629924	0	0.05857757535022756	195.2800976308702	195.36781199976105	195.33867520622042	--undefined--	--undefined--	195.36781199976105	
4466	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	3	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.09336889793669911	0.12222886541513844	0.13892685332263	0.04025478054956011	0	0.053114117387139004	195.7848303791822	195.8781992771189	195.83794449656935	--undefined--	--undefined--	195.8781992771189	
4467	kna_stop_magomet	hadʒagura	не видно, гьаджагур	iso	3	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.10489744835220449	0.1524828272770833	0.12222886541513844	0.016601629632560844	0.012627555871489449	0.0756682628481542	196.00042814253405	196.10532559088625	196.0760964053822	196.09269803501476	--undefined--	196.10532559088625	
4468	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	1	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.01988314116215406	0.13000515375256327	--undefined--	0.011571747340894945	0.008311393821259117	0	236.15114819801656	236.1710313391787	236.15114819801656	236.16271994535745	236.1710313391787	236.21171486213885	
4469	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	1	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11062108594788356	0.20631929082014722	0.13000515375256327	0.021533395209416994	0.005556124583449673	0.08353156615501689	236.30103649293127	236.41165757887916	236.3845680590863	236.4061014542957	--undefined--	236.41165757887916	
4470	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	2	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.02442332774415945	0.128717538111232	--undefined--	0.007088651509150168	0.017334676235009283	0	237.01904504240215	237.04346837014631	237.01904504240215	237.0261336939113	--undefined--	237.04346837014631	
4471	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	2	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11148929986859457	0.195716949576763	0.128717538111232	0.015962968200199157	0.0058743256959701284	0.08965200597242529	237.17218590825755	237.28367520812614	237.26183791422997	237.27780088243017	--undefined--	237.28367520812614	
4472	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	3	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.021058244386239267	0.11101334400220253	--undefined--	0.014297974641152678	0.006760269745086589	0	237.65341257213126	237.6744708165175	237.65341257213126	237.6677105467724	--undefined--	237.6744708165175	
4473	kna_stop_magomet	k'ak'al	кусок, к1ак1ал	iso	3	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.09129933620911856	0.1694222327713817	0.11101334400220253	0.01634370833372145	0	0.07495562787539711	237.7854841605197	237.87678349672882	237.8604397883951	--undefined--	--undefined--	237.87678349672882	
4474	kna_stop_magomet	k'abal	группа людей, к1абал	iso	1	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.01877190242740312	0.1244500079914701	--undefined--	0.01877190242740312	0	0	248.49694518307473	248.51571708550213	248.49694518307473	--undefined--	--undefined--	248.51571708550213	
4475	kna_stop_magomet	k'abal	группа людей, к1абал	iso	1	medial	b	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11669371715009902	0.21489978146212252	0.1244500079914701	0.004764275593117873	0	0.11192944155698115	248.6401670934936	248.7568608106437	248.75209653505058	--undefined--	--undefined--	248.7568608106437	
4476	kna_stop_magomet	k'abal	группа людей, к1абал	iso	2	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0360332293290071	0.16518735160454412	--undefined--	0.020627611165764392	0.015405618163242707	0	249.2351645368757	249.2711977662047	249.2351645368757	249.25579214804145	--undefined--	249.2711977662047	
4477	kna_stop_magomet	k'abal	группа людей, к1абал	iso	2	medial	b	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10104955619132738	0.21905144708173907	0.16518735160454412	0.015404567196213748	0.00757605625301494	0.0780689327420987	249.43638511780924	249.53743467400056	249.51445405055134	249.52985861774755	249.53743467400056	249.54905250267223	
4478	kna_stop_magomet	k'abal	группа людей, к1абал	iso	3	initial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.02315488010421518	0.15226628053065383	--undefined--	0.02315488010421518	0	0	249.9547599452037	249.97791482530792	249.9547599452037	--undefined--	249.97791482530792	250.01030785768847	
4479	kna_stop_magomet	k'abal	группа людей, к1абал	iso	3	medial	b	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.139004746717319	0.17571769393501313	0.15226628053065383	0.007109809778995668	0.04774553969105	0.08414939724727333	250.13018110583857	250.2691858525559	250.21433050308585	250.22144031286484	--undefined--	0	
4480	kna_stop_magomet	katʃal	лысый, качал	iso	1	initial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.050412189124728	0.06749778483111868	--undefined--	0.018104969611130173	0.03230721951359783	0	254.3519042623978	254.40231645152252	254.3519042623978	254.37000923200893	--undefined--	254.40231645152252	
4481	kna_stop_magomet	katʃal	лысый, качал	iso	1	medial	tʃ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15043997805577192	0.1813287948429263	0.06749778483111868	0.058687494813000285	0.017975722629103075	0.07377676061366856	254.46981423635364	254.6202542144094	254.5435909969673	254.6022784917803	--undefined--	254.6202542144094	
4482	kna_stop_magomet	katʃal	лысый, качал	iso	2	initial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0579575919640547	0.09658693594190026	--undefined--	0.02348316212422219	0.03447442983983251	0	255.42961162688056	255.4875692188446	255.42961162688056	255.45309478900478	--undefined--	255.4875692188446	
4483	kna_stop_magomet	katʃal	лысый, качал	iso	2	medial	tʃ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17398879556654379	0.18892543758914826	0.09658693594190026	0.07852533886907054	0	0.09546345669747325	255.5841561547865	255.75814495035306	255.679619611484	--undefined--	--undefined--	255.75814495035306	
4484	kna_stop_magomet	katʃal	лысый, качал	iso	3	initial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.05168042010961926	0.07198344229556142	--undefined--	0.018682675824038597	0.032997744285580666	0	256.1891394361335	256.2408198562431	256.1891394361335	256.2078221119575	--undefined--	256.2408198562431	
4485	kna_stop_magomet	katʃal	лысый, качал	iso	3	medial	tʃ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1566673692119025	0.16196274516494213	0.07198344229556142	0.07734402911216876	0.014261382640313514	0.06506195745942023	256.31280329853865	256.46947066775056	256.3778652559981	256.45520928511024	--undefined--	256.46947066775056	
4486	kna_stop_magomet	maq'am	танец, макьам	iso	1	medial	q'	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11643110457822559	0.18397305811157594	0.10369975777649643	0.013614721712599476	0.010637976997145415	0.0921784058684807	266.39367612204313	266.51010722662136	266.4858545279116	266.4994692496242	--undefined--	266.51010722662136	
4487	kna_stop_magomet	maq'am	танец, макьам	iso	2	medial	q'	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11036720006802625	0.156878757659058	0.09859589444033645	0.009688622126361679	0.009998311257675141	0.09068026668398943	267.21540254403124	267.32576974409926	267.3060828107152	267.3157714328416	--undefined--	267.32576974409926	
4488	kna_stop_magomet	maq'am	танец, макьам	iso	3	medial	q'	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10124073734556305	0.13195839157162936	0.09190542831754556	0.013416880510362716	0.011228410909779996	0.07659544592542034	267.8400987764507	267.94133951379627	267.9166942223761	267.9301111028865	--undefined--	267.94133951379627	
4489	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	1	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.17884311538153952	0.16171755600379356	0.10375224344960543	0.026409378540563466	0.032678741942277156	0.1197549948986989	314.36495406319057	314.5437971785721	314.48470905808927	314.51111843662983	--undefined--	314.5437971785721	
4490	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	1	final	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		aˤ	0.18297475660551754	--undefined--	0.16171755600379356	0	0	0	314.7055147345759	314.8884894911814	314.48470905808927	--undefined--	--undefined--	0	
4491	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	2	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.18745021275429963	0.1478480551301118	0.10384565776996624	0.027607089378477667	0.02422280302755553	0.13562032034826643	315.2810883598246	315.4685385725789	315.41670868017286	315.44431576955134	--undefined--	315.4685385725789	
4492	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	2	final	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		aˤ	0.13816752771089114	--undefined--	0.1478480551301118	0	0	0	315.616386627709	315.7545541554199	315.41670868017286	--undefined--	--undefined--	0	
4493	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	3	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.14668173107691018	0.1296821927070937	0.08499769184919614	0.027613976385623573	0.02775594859042485	0.09131180610086176	316.0467082133343	316.1933899444112	316.13802001943515	316.16563399582077	--undefined--	316.1933899444112	
4494	kna_stop_magomet	maˤqaˤq	перо, ма1къа1къ	iso	3	final	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		aˤ	0.16276817239662478	--undefined--	0.1296821927070937	0	0	0	316.3230721371183	316.4858403095149	316.13802001943515	--undefined--	--undefined--	0	
4495	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	1	medial	tʃ'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.1368784470341211	0.15997722528265967	0.12475089219401525	0.05117864077112699	0.0071680970785337195	0.0785317091844604	320.7548307926651	320.8917092396992	320.83336250184954	320.88454114262066	--undefined--	320.8917092396992	
4496	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	1	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.24261446748164417	0.10276682683718263	0.15997722528265967	0.02863614986841867	0.05612076759115325	0.15785755002207225	321.05168646498186	321.2943009324635	321.2095440150039	321.23818016487235	--undefined--	321.2943009324635	
4497	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	2	medial	tʃ'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.14724816608446645	0.17420909790274663	0.102658932692691	0.04219012118522869	0.011620147821133742	0.09343789707810402	321.95321022914794	322.1004583952324	322.04664812622605	322.0888382474113	--undefined--	322.1004583952324	
4498	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	2	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.2097754084487633	0.18426897966458	0.17420909790274663	0.028540165485878788	0.017288948816826633	0.16394629414605788	322.27466749313515	322.4844429015839	322.4386137872812	322.4671539527671	--undefined--	322.4844429015839	
4499	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	3	medial	tʃ'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.10740487120079933	0.16155858777261756	0.06678958377187882	0.0389323249513609	0.00846019287831723	0.06001235337112121	323.07421093878736	323.18161580998816	323.1342232921585	323.17315561710984	--undefined--	323.18161580998816	
4500	kna_stop_magomet	mɨtʃ'aqa	темнота, мыч1ахъа	iso	3	medial	q	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.2229327998873032	0.08845107040065159	0.16155858777261756	0.01736037483999553	0.04399261887522243	0.16157980617208523	323.3431743977608	323.5661071976481	323.50475420393286	323.52211457877286	--undefined--	323.5661071976481	
4501	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	1	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10169017163218541	0.16058833147377527	0.11192913594283027	0.004231891761776296	0.007502008795654547	0.08995627107475457	340.1550482540337	340.2567384256659	340.24500452510847	340.24923641687025	--undefined--	340.2567384256659	
4502	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	1	final	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd		a	0.1671665184631479	--undefined--	0.12873743375894264	0	0	0	340.59217909254363	340.7593456110068	340.24500452510847	--undefined--	--undefined--	0	
4503	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	2	initial	q'	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03399770912523081	0.11855611387267118	--undefined--	0.015400671655015685	0.018597037470215128	0	340.9887248528378	341.022722561963	340.9887248528378	341.0041255244928	--undefined--	341.022722561963	
4504	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	2	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10290338386681697	0.17189829232057718	0.11855611387267118	0.019568749944312458	0.008471507877288786	0.07486312604521572	341.1412786758357	341.2441820597025	341.2161418018809	341.2357105518252	--undefined--	341.2441820597025	
4505	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	2	final	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd		a	0.1452265443938927	--undefined--	0.14205934346489357	0	0	0	341.5918706811509	341.7370972255448	341.2161418018809	--undefined--	--undefined--	0	
4506	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	3	initial	q'	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.01942506859182913	0.10968797082125548	--undefined--	0.00617175140598647	0.013253317185842661	0	341.9696392910838	341.98906435967564	341.9696392910838	341.9758110424898	--undefined--	341.98906435967564	
4507	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	3	medial	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10282514773700768	0.1548654337900075	0.10968797082125548	0.008640451968403795	0.015104599930680251	0.07908009583792364	342.0987523304969	342.2015774782339	342.1778324263348	342.1864728783032	--undefined--	342.2015774782339	
4508	kna_stop_magomet	q'ak'arak'	глотка, кьак1арак1	iso	3	final	k'	velar	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd		a	0.15089221429229838	--undefined--	0.10665156507570828	0	0	0	342.49546179088696	342.64635400517926	342.1778324263348	--undefined--	--undefined--	0	
4509	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	1	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.011859436834299686	0.11580962787809312	--undefined--	0.011859436834299686	0	0	358.7977139935708	358.8095734304051	358.7977139935708	--undefined--	--undefined--	358.8095734304051	
4510	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	1	medial	t	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1858569358669797	0.25260453759182155	0.11580962787809312	0.029451738852912968	0.056708317046059165	0.09969687996800758	358.9253830582832	359.1112399941502	359.0250799382512	359.05453167710414	--undefined--	359.1112399941502	
4511	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	2	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.013080806613800178	0.09929521384111695	--undefined--	0.013080806613800178	0	0	359.66753900674445	359.68061981335825	359.66753900674445	--undefined--	--undefined--	359.68061981335825	
4512	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	2	medial	t	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15994258995959854	0.23783284752369127	0.09929521384111695	0.020195447823084578	0.011725522744086447	0.1280216193924275	359.77991502719937	359.93985761715896	359.9079366465918	359.9281320944149	--undefined--	359.93985761715896	
4513	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	3	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.00952677491261511	0.08506049029165297	--undefined--	0.00952677491261511	0	0	360.3590765441011	360.3686033190137	360.3590765441011	--undefined--	--undefined--	360.3686033190137	
4514	kna_stop_magomet	ɢatar	пояс для патронов, къатар	iso	3	medial	t	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13749196558558197	0.17802607401097248	0.08506049029165297	0.01497064629131728	0.01879990662570208	0.10372141266856261	360.45366380930534	360.5911557748909	360.5573852219739	360.5723558682652	--undefined--	360.5911557748909	
4515	kna_stop_magomet	ɢatʃaχ	разбойник, къачах	iso	1	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.009862413642110823	0.13171801330923927	--undefined--	0.009862413642110823	0	0	364.80250323045243	364.81236564409454	364.80250323045243	--undefined--	--undefined--	364.81236564409454	
4516	kna_stop_magomet	ɢatʃaχ	разбойник, къачах	iso	1	medial	tʃ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17811009093838948	0.13613346227884904	0.13171801330923927	0.07602041329550957	0.016274388451563482	0.08581528919131642	364.9440836574038	365.12219374834217	365.0298989465951	365.1059193598906	--undefined--	365.12219374834217	
4517	kna_stop_magomet	ɢatʃaχ	разбойник, къачах	iso	2	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0074641902929215576	0.12843054209514548	--undefined--	0.0074641902929215576	0	0	365.73064129564233	365.73810548593525	365.73064129564233	--undefined--	--undefined--	365.73810548593525	
