index	filename	word	translation	context	repetition	position	stop	poa	voice	geminate	affric	glott	pharlzd	labialzd	palatlzd	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	cvst	modst	comment
2387	kna_stop_esmira	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	2	medial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1381732357661889	0.05643863966164986	0.09509905546244113	0.04609361371493037	0.03275289265489789	0.059326729396360633	78.3365944649341	78.47476770070028	78.39592119433046	78.44201480804539	--undefined--	78.47476770070028	
2388	kna_stop_esmira	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	3	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.09073432501108414	0.07349211148840595	--undefined--	0.03917164692109054	0.0515626780899936	0	79.10256243561503	79.19329676062611	79.10256243561503	79.14173408253612	79.19329676062611	79.20648721316077	
2389	kna_stop_esmira	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	3	medial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12710799715209475	0.08177755634686434	0.07349211148840595	0.041170200335429286	0.026380905069302685	0.05955689174736278	79.26678887211452	79.39389686926661	79.32634576386188	79.36751596419731	79.39389686926661	79.44102556685971	
2390	kna_stop_esmira	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	carrier	--undefined--	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.07996697418876408	0.0959356694448843	--undefined--	0.03659859146463873	0.043368382724125354	0	81.20195346644957	81.28192044063833	81.20195346644957	81.2385520579142	81.28192044063833	81.30218478414271	
2391	kna_stop_esmira	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	carrier	--undefined--	medial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	χ	a	0.1692648080248489	0.15399778612456316	0.0959356694448843	0.04646484926172434	0.0517751177487753	0.07102484101434925	81.37785611008321	81.54712091810806	81.44888095109756	81.49534580035929	--undefined--	0	
2392	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	1	initial	tʃ’	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.07947334095590008	0.1027450684623119	--undefined--	0.04355699565878979	0.0359163452971103	0	104.90796135869914	104.98743469965504	104.90796135869914	104.95151835435793	104.98743469965504	105.00604044645908	
2393	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	1	medial	q’ˤ	uvular	voiceless	singleton	plain	glottalic	pharyngealized	non-lablzd	non-palatlzd	ɨ	a	0.24502930055336947	0.17696668328400733	0.1027450684623119	0.0033076883207172614	0.011783639642558796	0	105.09017976811735	105.33520906867072	105.32011774070745	105.32342542902816	105.33520906867072	105.34471867259279	
2394	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	2	initial	tʃ’	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.08498385711533274	0.08119746965678587	--undefined--	0.041064111634810274	0.043919745480522465	0	106.47706061291767	106.562044470033	106.47706061291767	106.51812472455248	106.562044470033	106.58729682638443	
2395	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	2	medial	q’ˤ	uvular	voiceless	singleton	plain	glottalic	pharyngealized	non-lablzd	non-palatlzd	ɨ	a	0.17853766705415808	0.14933359928001266	0.08119746965678587	0.025775286313589163	0	0.15276238074056891	106.64324193968979	106.82177960674395	106.79600432043036	--undefined--	--undefined--	106.82177960674395	
2396	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	3	initial	tʃ’	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.08513585850347738	0.10444908566398681	--undefined--	0.05281576407159605	0.03232009443188133	0	107.26831460855821	107.35345046706169	107.26831460855821	107.32113037262981	--undefined--	107.35345046706169	
2397	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	3	medial	q’ˤ	uvular	voiceless	singleton	plain	glottalic	pharyngealized	non-lablzd	non-palatlzd	ɨ	a	0.1795288596169371	0.14802957464559086	0.10444908566398681	0.030649115345440237	0	0.14887974427149686	107.45789955272568	107.63742841234262	107.60677929699717	--undefined--	107.63742841234262	107.64369360608042	
2398	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	carrier	--undefined--	initial	tʃ’	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.07045441919423467	0.06256966388113483	--undefined--	0.03353118764648855	0.03692323154774613	0	108.86612444734902	108.93657886654326	108.86612444734902	108.89965563499551	--undefined--	108.93657886654326	
2399	kna_stop_esmira	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	carrier	--undefined--	medial	q’ˤ	uvular	voiceless	singleton	plain	glottalic	pharyngealized	non-lablzd	non-palatlzd	ɨ	a	0.14854239119904378	0.14879989749475442	0.06256966388113483	0.0219261215309956	0	0.12661626966804818	108.99914853042439	109.14769092162344	109.12576480009244	--undefined--	--undefined--	109.14769092162344	
2400	kna_stop_esmira	dadal	петух, дадал	iso	1	initial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.018435961925973743	0.1292589141817757	--undefined--	0.006372925110213146	0.012063036815760597	0	129.74221580121832	129.7606517631443	129.74221580121832	129.74858872632853	--undefined--	129.7606517631443	
2401	kna_stop_esmira	dadal	петух, дадал	iso	1	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13083174944159737	0.15426010570777748	0.1292589141817757	0.009197682299344478	0.006734630476188386	0.1148994366660645	129.88991067732607	130.02074242676767	130.00481011399214	130.01400779629148	--undefined--	130.02074242676767	
2402	kna_stop_esmira	dadal	петух, дадал	iso	2	initial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.020667917683141468	0.1271889874136889	--undefined--	0.009577815511704557	0.01109010217143691	0	130.51696097918474	130.5376288968679	130.51696097918474	130.52653879469645	--undefined--	130.5376288968679	
2403	kna_stop_esmira	dadal	петух, дадал	iso	2	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10848617530061233	0.15490885141932154	0.1271889874136889	0.007393401447643555	0.00756143329869019	0.09353134055427859	130.66481788428158	130.7733040595822	130.75834922483585	130.7657426262835	--undefined--	130.7733040595822	
2404	kna_stop_esmira	dadal	петух, дадал	iso	3	initial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.015148509308801295	0.10482768441684698	--undefined--	0.002827721737645561	0.012320787571155734	0	131.13978459781424	131.15493310712304	131.13978459781424	131.1426123195519	--undefined--	131.15493310712304	
2405	kna_stop_esmira	dadal	петух, дадал	iso	3	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12858633149500065	0.12083136948115225	0.10482768441684698	0.008887125461171763	0.005857423599394451	0.11384178243443444	131.2597607915399	131.3883471230349	131.37360257397432	131.3824896994355	--undefined--	131.3883471230349	
2406	kna_stop_esmira	dadal	петух, дадал	carrier	--undefined--	initial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.016060799168883477	0.11268824821260637	--undefined--	0.010968152463277647	0.00509264670560583	0	132.62333756951915	132.63939836868803	132.62333756951915	132.63430572198243	--undefined--	132.63939836868803	
2407	kna_stop_esmira	dadal	петух, дадал	carrier	--undefined--	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11561615487713084	0.12682584666805496	0.11268824821260637	0.006729138282963731	0.008203334817210362	0.10068368177695675	132.75208661690064	132.86770277177777	132.8527702986776	132.85949943696056	--undefined--	132.86770277177777	
2408	kna_stop_esmira	gagaj	дядя (2), гагай	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.016817230561315455	0.14149627887059069	--undefined--	0.006987272345185147	0.009829958216130308	0	136.48610560081636	136.50292283137767	136.48610560081636	136.49309287316154	--undefined--	136.50292283137767	
2409	kna_stop_esmira	gagaj	дядя (2), гагай	iso	1	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11839222306068109	0.15462075769718808	0.14149627887059069	0.007947630792784821	0.014435492664432559	0.09600909960346371	136.64441911024826	136.76281133330895	136.74042820985173	136.7483758406445	--undefined--	136.76281133330895	
2410	kna_stop_esmira	gagaj	дядя (2), гагай	iso	2	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.02050451118481078	0.12135322946122074	--undefined--	0.007950728826756404	0.012553782358054377	0	137.3509106782216	137.3714151894064	137.3509106782216	137.35886140704835	--undefined--	137.3714151894064	
2411	kna_stop_esmira	gagaj	дядя (2), гагай	iso	2	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12504696415001604	0.13596048633434066	0.12135322946122074	0.010461485298378648	0.012135322946107863	0.10245015590552953	137.49276841886763	137.61781538301764	137.59521857477316	137.60568006007153	--undefined--	137.61781538301764	
2412	kna_stop_esmira	gagaj	дядя (2), гагай	iso	3	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.02581652668519041	0.09879092582650628	--undefined--	0.009631550340230888	0.016184976344959523	0	138.09103918400206	138.11685571068725	138.09103918400206	138.1006707343423	--undefined--	138.11685571068725	
2413	kna_stop_esmira	gagaj	дядя (2), гагай	iso	3	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.11584054590912274	0.1311531896215854	0.09879092582650628	0.006582060313490956	0.017259624822060005	0.09199886077357178	138.21564663651375	138.33148718242288	138.30764549728733	138.31422755760082	--undefined--	138.33148718242288	
2414	kna_stop_esmira	gagaj	дядя (2), гагай	carrier	--undefined--	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.022486711060167863	0.10072833011145121	--undefined--	0.011031790140521025	0.011454920919646838	0	139.16052102322809	139.18300773428825	139.16052102322809	139.1715528133686	--undefined--	139.18300773428825	
2415	kna_stop_esmira	gagaj	дядя (2), гагай	carrier	--undefined--	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10097957311907635	0.1090315839248035	0.10072833011145121	0.005232161303013072	0.01736150579492346	0.07838590602113982	139.2837360643997	139.38471563751878	139.36212197042084	139.36735413172386	--undefined--	139.38471563751878	
2416	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	1	initial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a		0.031412756509269	0.12937296818728328	--undefined--	0.008173727459052316	0.023239029050216686	0	153.52253891908177	153.55395167559104	153.52253891908177	153.53071264654082	--undefined--	153.55395167559104	
2417	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	1	medial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a	a	0.15698049440752015	0.14461134840723844	0.11545595812771126	0.00374364378745895	0.052638649971612494	0.10059820064844871	153.83101402291095	153.98799451731847	153.9316122235594	153.93535586734686	--undefined--	153.98799451731847	
2418	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	2	initial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a		0.022285042809301103	0.12308556917486158	--undefined--	0.005321176391760218	0.016963866417540885	0	154.40462902532946	154.42691406813876	154.40462902532946	154.40995020172122	--undefined--	154.42691406813876	
2419	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	2	medial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a	a	0.1325454352350448	0.1269174450652315	0.11343778760544865	0.003833881489669011	0.024356423581281206	0.10435513016409459	154.6918017330055	154.82434716824054	154.79615686316959	154.79999074465925	--undefined--	154.82434716824054	
2420	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	3	initial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a		0.03802016757512661	0.11166208278530121	--undefined--	0.01009193728810942	0.027928230287017186	0	155.56345671307952	155.60147688065464	155.56345671307952	155.57354865036763	--undefined--	155.60147688065464	
2421	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	iso	3	medial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a	a	0.1511840615009703	0.07548910386921648	0.10084197061200939	0.007022242220386943	0.042984616908626094	0.10117720237195726	155.8344227138291	155.98560677533007	155.93559991620106	155.94262215842144	--undefined--	155.98560677533007	
2422	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	carrier	--undefined--	initial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a		0.10522430407587535	0.09309112615088111	--undefined--	0.005844285946693617	0.02400331728105698	0.07537670084812476	156.83467178077694	156.93989608485282	156.91004848162507	156.91589276757176	156.93989608485282	156.9463665442938	
2423	kna_stop_esmira	ɢˤaraɢˤal	сорока, къа1ра1къаль	carrier	--undefined--	medial	ɢˤ	uvular	voiced	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	a	a	0.1331085777423766	0.1201724631972354	0.09637773224204693	0.01085367390098213	0.03005632772587319	0.09219857611552129	157.15420315851918	157.28731173626156	157.2464017346347	157.25725540853568	--undefined--	157.28731173626156	
2424	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	1	initial	gʲ	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.02162483510736024	0.1266993544111017	--undefined--	0.02162483510736024	0	0	161.31426897909773	161.3358938142051	161.31426897909773	--undefined--	--undefined--	161.3358938142051	
2425	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	1	medial	ɢ	uvular	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17708735843322643	0.10189220270416399	0.1266993544111017	0.03243725266105457	0	0.14465010577217186	161.4625931686162	161.63968052704942	161.60724327438837	--undefined--	--undefined--	161.63968052704942	
2426	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	2	initial	gʲ	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.020556362449269727	0.10010701002229894	--undefined--	0.020556362449269727	0	0	162.55933512859244	162.5798914910417	162.55933512859244	--undefined--	--undefined--	162.5798914910417	
2427	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	2	medial	ɢ	uvular	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15711061235271018	0.08893327674016405	0.10010701002229894	0.011261311602652313	0	0.14584930075005786	162.679998501064	162.83710911341672	162.82584780181406	--undefined--	--undefined--	162.83710911341672	
2428	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	3	initial	gʲ	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.024105850897029768	0.11619416176225172	--undefined--	0.024105850897029768	0	0	163.39803264595895	163.42213849685598	163.39803264595895	--undefined--	--undefined--	163.42213849685598	
2429	kna_stop_esmira	gʲaɢara	смотрит, гакъара	iso	3	medial	ɢ	uvular	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17768023902812047	0.07164646726465662	0.11619416176225172	0.027224727222602496	0	0.15045551180551797	163.53833265861823	163.71601289764635	163.68878817042375	--undefined--	--undefined--	163.71601289764635	
2430	kna_stop_esmira	gʲaɢara	смотрит, гакъара	carrier	--undefined--	initial	gʲ	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.09930874561410974	0.11463848882632988	--undefined--	0.018270699382554767	0	0.08103804623155497	164.6209754074459	164.72028415306002	164.70201345367747	--undefined--	--undefined--	164.72028415306002	
2431	kna_stop_esmira	gʲaɢara	смотрит, гакъара	carrier	--undefined--	medial	ɢ	uvular	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1726368106458267	0.08662793577244088	0.11463848882632988	0.017136742233219593	0	0.1555000684126071	164.83492264188635	165.00755945253218	164.99042271029896	--undefined--	--undefined--	165.00755945253218	
2432	kna_stop_esmira	haс'ara	знает, гьац1ара	iso	1	medial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.19692545733292377	0.12492296208171183	0.11724099980901315	0.07469270626435787	0.0491470449286453	0.0730857061399206	186.4239959856289	186.62092144296182	186.4970816917688	186.57177439803317	--undefined--	186.62092144296182	
2433	kna_stop_esmira	haс'ara	знает, гьац1ара	iso	2	medial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15631204891352013	0.11594565724180939	0.09509325515793421	0.07562177910179457	0.019018651031586842	0.061671618780138715	187.3834734322683	187.5397854811818	187.44514505104843	187.52076683015022	--undefined--	187.5397854811818	
2434	kna_stop_esmira	haс'ara	знает, гьац1ара	iso	3	medial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16963451192245316	0.10324215985872343	0.096985531194548	0.05285857848940623	0.043134594710693364	0.07364133872235357	188.31793726636496	188.48757177828742	188.39157860508732	188.44443718357672	--undefined--	188.48757177828742	
2435	kna_stop_esmira	haс'ara	знает, гьац1ара	carrier	--undefined--	medial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13619413777877298	0.07067403416911588	0.07963388246778891	0.07069033724337714	0.01431990754446133	0.05118389299093451	190.06755326668136	190.20374740446013	190.1187371596723	190.18942749691567	190.20374740446013	190.2224633844138	
2436	kna_stop_esmira	haka	дай, гьака	iso	1	medial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1969226297164255	0.1004689894675721	0.08787609133085539	0.08549081443226214	0	0.11143181528416335	194.1491789720915	194.34610160180793	194.26061078737567	--undefined--	--undefined--	194.34610160180793	
2437	kna_stop_esmira	haka	дай, гьака	iso	2	medial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.19665627483257708	0.1296146881599043	0.09486300482100773	0.08837869816235866	0	0.10827757667021842	195.0565683455112	195.2532246203438	195.16484592218143	--undefined--	--undefined--	195.2532246203438	
2438	kna_stop_esmira	haka	дай, гьака	iso	3	medial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.18105117184751407	0.07007401879283748	0.09343202505709769	0.07121292810478508	0	0.10983824374272899	195.8111530585	195.9922042303475	195.92099130224273	--undefined--	--undefined--	195.9922042303475	
2439	kna_stop_esmira	haka	дай, гьака	carrier	--undefined--	medial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16468616475239628	0.07549706466173234	0.09370776880416543	0.07592624669854331	0	0.08875991805385297	197.3367734060012	197.5014595707536	197.42553332405507	--undefined--	--undefined--	197.5014595707536	
2440	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	1	medial	dʒ	dental	voiced	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.108648266722156	0.11382149127379648	0.11133720907176325	0.045990776236379816	0	0.06265749048577618	210.7787490503574	210.88739731707955	210.84140654084317	--undefined--	--undefined--	210.88739731707955	
2441	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	1	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.12681555347424478	0.1394779752249633	0.11382149127379648	0.022836799234596583	0.019745263883038433	0	211.00121880835334	211.1280343618276	211.08545229870995	211.10828909794455	--undefined--	211.1280343618276	
2442	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	2	medial	dʒ	dental	voiced	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10767900174079159	0.09377412131038909	0.0914383461432351	0.05303424076308261	0	0.054644760977708984	211.8507636902857	211.9584426920265	211.9054084512634	--undefined--	--undefined--	211.9584426920265	
2443	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	2	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.11432059272223682	0.11048243709345229	0.09377412131038909	0.006552377484496219	0.024014155369087575	0.08375405986865303	212.05221681333688	212.16653740605912	212.13597087320554	212.14252325069003	--undefined--	212.16653740605912	
2444	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	3	medial	dʒ	dental	voiced	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10873332685110881	0.09369254513774194	0.08022588958920096	0.04965523122149307	0	0.059078095629615746	212.75225634572877	212.86098967257988	212.81133444135838	--undefined--	--undefined--	212.86098967257988	
2445	kna_stop_esmira	hadʒagur	не видно, гьаджагур	iso	3	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.124272496206288	0.10235579165996	0.09369254513774194	0.007297088935672491	0.016767805820364856	0.10020760145025065	212.95468221771762	213.0789547139239	213.05488981916787	213.06218690810354	--undefined--	213.0789547139239	
2446	kna_stop_esmira	hadʒagur	не видно, гьаджагур	carrier	--undefined--	medial	dʒ	dental	voiced	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.09146301841133209	0.09997200328081135	0.07518213535746554	0.04412380198218102	0	0.047339216429151065	214.32929637263223	214.42075939104356	214.37663558906138	--undefined--	--undefined--	214.42075939104356	
2447	kna_stop_esmira	hadʒagur	не видно, гьаджагур	carrier	--undefined--	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.12212322370908169	0.09785949949494466	0.09997200328081135	0.0068775966652196985	0.022419178739937706	0.09282644830392428	214.52073139432437	214.64285461803345	214.6135578426283	214.62043543929352	--undefined--	214.64285461803345	
2448	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	1	initial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0568173035516395	0.06910904549502561	--undefined--	0.016089855873019587	0.04072744767861991	0	218.46292128299623	218.51973858654787	218.46292128299623	218.47901113886925	--undefined--	218.51973858654787	
2449	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	1	medial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1468057180365463	0.21513569931471466	0.06910904549502561	0.011229378578065052	0.03902016799787589	0.09655617146060536	218.5888476320429	218.73565335007945	218.6854038035035	218.69663318208157	218.73565335007945	218.7487263579763	
2450	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	2	initial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0312140956972371	0.10631428706756196	--undefined--	0.01147184713659044	0.019742248560646658	0	219.6457438607407	219.67695795643795	219.6457438607407	219.6572157078773	--undefined--	219.67695795643795	
2451	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	2	medial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14011153644960928	0.1376648050415099	0.10631428706756196	0.013548608782912197	0.03274247122541851	0.09382045644127857	219.7832722435055	219.92338377995512	219.8770926999468	219.8906413087297	--undefined--	219.92338377995512	
2452	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	3	initial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.045658386953363106	0.07124129637469423	--undefined--	0.015989318388335505	0.0296690685650276	0	220.53115909431955	220.5768174812729	220.53115909431955	220.54714841270788	--undefined--	220.5768174812729	
2453	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	iso	3	medial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15997055268496752	0.16246924073482205	0.07124129637469423	0.014923363829126401	0.03730840957277337	0.10773877928306774	220.6480587776476	220.80802933033257	220.75579755693067	220.7707209207598	--undefined--	220.80802933033257	
2454	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	carrier	--undefined--	initial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.11917856324464537	0.04621786501027714	--undefined--	0.016112143770641296	0.0459254916978864	0.05714092777611768	222.01253372316148	222.13171228640613	222.0696746509376	222.08578679470824	222.13171228640613	0	
2455	kna_stop_esmira	k'ak'al	кусок, к1ак1ал	carrier	--undefined--	medial	k'	velar	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13630533918677656	0.1488770166801885	0.04621786501027714	0.01080149396818797	0.037022863200490974	0.08848098201809762	222.1779301514164	222.31423549060318	222.2664111334345	222.2772126274027	222.31423549060318	222.34193651671535	
2456	kna_stop_esmira	katʃal	лысый, качал	iso	1	initial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06353536493392653	0.095303047400904	--undefined--	0.06353536493392653	0	0	229.24871102222264	229.31224638715656	229.24871102222264	--undefined--	--undefined--	229.31224638715656	
2457	kna_stop_esmira	katʃal	лысый, качал	iso	1	medial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.2056606991765193	0.2361100998556367	0.095303047400904	0.1063333936844515	0.021671679785384868	0.07765562570668294	229.40754943455747	229.613210133734	229.48520506026415	229.5915384539486	--undefined--	229.613210133734	
2458	kna_stop_esmira	katʃal	лысый, качал	iso	2	initial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06536196688378482	0.09007197875445172	--undefined--	0.010362263042537734	0.05499970384124708	0	230.71823118558532	230.7835931524691	230.71823118558532	230.72859344862786	--undefined--	230.7835931524691	
2459	kna_stop_esmira	katʃal	лысый, качал	iso	2	medial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1983848531629917	0.18348344923495574	0.09007197875445172	0.0916158569691845	0.0378200921030043	0.0689489040908029	230.87366513122356	231.07204998438655	230.94261403531436	231.03422989228355	--undefined--	231.07204998438655	
2460	kna_stop_esmira	katʃal	лысый, качал	iso	3	initial	k	velar	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06558608243193476	0.0645960067273279	--undefined--	0.01580244377436202	0.04978363865757274	0	231.65970494789084	231.72529103032278	231.65970494789084	231.6755073916652	--undefined--	231.72529103032278	
