index	filename	word	translation	context	repetition	position	stop	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	modst
860	kna_stop_maria	dadal	петух, дадал	iso	3	medial	d	a	a	0.13033462617133296	0.1549335236335878	0.13701845315448224	0.016689878675194336	0	0.11364474749613862	102.16505561574826	102.29539024191959	102.2787003632444	96.21097632153933	102.29539024191959
861	kna_stop_maria	dadal	петух, дадал	carrier	--undefined--	initial	d	a		0.013826414614385385	0.11901927174811533	--undefined--	0.013826414614385385	0	0	103.85698287182028	103.87080928643466	103.85698287182028	96.21097632153933	103.87080928643466
862	kna_stop_maria	dadal	петух, дадал	carrier	--undefined--	medial	d	a	a	0.10205240551407257	0.10720847288285995	0.11901927174811533	0.01513431869953763	0	0.08691808681453495	103.98982855818278	104.09188096369685	104.07674664499731	96.21097632153933	104.09188096369685
863	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	1	medial	dʒ	a	a	0.12020973804457924	0.13229887970226173	0.1223382080762292	0.042862150516896236	0	0.077347587527683	124.37971638367432	124.4999261217189	124.457063971202	96.21097632153933	124.4999261217189
864	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	1	medial	g	u	a	0.12425967828632167	0.12404039303892489	0.13229887970226173	0.017222235706242373	0	0.1070374425800793	124.63222500142116	124.75648467970748	124.73926244400124	96.21097632153933	124.75648467970748
865	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	2	medial	dʒ	a	a	0.1145789939937032	0.12612303682732318	0.11478967100329385	0.03458329391882842	0	0.07999570007487478	125.49646588273666	125.61104487673036	125.57646158281153	96.21097632153933	125.61104487673036
866	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	2	medial	g	u	a	0.11757637879983918	0.10978850696353959	0.12612303682732318	0.014322374249204017	0	0.10325400455063516	125.73716791355768	125.85474429235752	125.84042191810832	96.21097632153933	125.85474429235752
867	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	3	medial	dʒ	a	a	0.11078106311980207	0.12449717682807204	0.10090299096709998	0.0371771690239342	0	0.07360389409586787	126.516901928836	126.62768299195581	126.59050582293187	96.21097632153933	126.62768299195581
868	kna_stop_maria	hadʒagura	не видно, гьаджагур	iso	3	medial	g	u	a	0.12625122271875	0.10988750386142954	0.12449717682807204	0.022583766245702463	0	0.10366745647304754	126.75218016878388	126.87843139150263	126.85584762525693	96.21097632153933	126.87843139150263
869	kna_stop_maria	hadʒagura	не видно, гьаджагур	carrier	--undefined--	medial	dʒ	a	a	0.10918382744176824	0.10844108031631094	0.0958143791835937	0.04264174590394987	0	0.06654208153781838	128.26390665319778	128.37309048063955	128.3304487347356	96.21097632153933	128.37309048063955
870	kna_stop_maria	hadʒagura	не видно, гьаджагур	carrier	--undefined--	medial	g	u	a	0.11003117292244724	0.10982197621197543	0.10844108031631094	0.013655991623522823	0	0.09637518129892442	128.48153156095586	128.5915627338783	128.57790674225478	96.21097632153933	128.5915627338783
